uuid,avaliacaoRef,idBaseRef,fazendaRef,dtcResponsavelRef,cod_fazenda,nomeFazenda,cidade_nome,estado_sigla,regiao_macro,regiao_micro,safra,epoca,dataPlantioSoja,dataColheitaSoja,latitude,longitude,altitude,nomeResponsavel,nome,dePara,status_material,tipoTeste,indexTratamento,populacao,gm,subamostra,plantas
c6915d0e-2177-4ff0-838e-e099d93de36a,af04febc-a4bf-4e06-ba51-f2be7aa3193c,6405cb06-cfb8-40be-a40b-5a712f6ad8bc,03c33e63-b9ed-4572-ba19-35f2084ce29e,589904d8-eb5c-48cc-a8e0-ad3398f7f373,M2-204-B-24,Maisa,Dourados,MS,MACRO II,REC 204,2024/25,Safra,10/24/2024,3/1/2025,0,0,0,Luis Tosin ,76EA72,76EA72 E,STINE,Faixa,40,260,76,4,41
c6b7b406-f501-4c55-b5c9-53e4dc63a635,8ba89675-c658-4332-bf8c-0f203d3e6222,3833800d-65f1-4fba-af60-b784702c638b,1794571f-ac33-4857-a2a7-d7af26e558de,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-B-24,Fazenda Chapadão da Serra,Balsas,MA,MACRO V,REC 501,2024/25,Safra,11/16/2024,3/13/2025,-7.768598,-45.627585,449,Guilherme Leal,NC25-2384-7,NC25-2384-7,LINHAGEM,Faixa,5,300,77,4,119
c6ca9b9d-da39-4958-846e-76c17369836c,7170c336-a62f-448e-9ced-cafcebb8fe6a,9936c935-4ef4-4b3b-9584-025a510f25bb,8489999e-b5f5-42d5-9898-8cb0def425f7,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-C-24,Fazenda Carandá II,Nova Mutum,MT,MACRO IV,REC 402,2024/25,Safra,10/21/2024,2/10/2025,-13.5204,-55.3329,500,Lara Martins,NC25-74906-3,NC25-74906-3,LINHAGEM,Faixa,41,300,83,4,106
c6d39d46-74d3-457c-a3d8-ad711a461b47,21910366-14a6-47a5-89cf-77482f63571d,daa57f43-d192-4c3e-9773-73efc694c9dc,a8adb0ad-142c-49da-9021-9ce073ef09ef,83e6b5e4-067e-48da-afd6-9fc9fd326829,M1-102-D-24,Da Lagoa,São Luiz Gonzaga,RS,MACRO I,REC 102,2024/25,Safra,11/15/2024,4/6/2025,0,0,0,ANDRE LUIS DOS SANTOS RITTER,SC25-73-05-1,SC25-73-05-1,LINHAGEM,Faixa,17,250,59,4,62
c72c50a6-588f-494a-8ba6-376415cccfd6,045e37d6-6e4a-41a8-8fe6-480f64f748bb,32ae8f90-4e39-4857-a3de-a8734a97438e,b7a51078-c01a-43ff-8374-612f3d87e686,586073f9-041b-4931-9e42-b44975c8b383,M4-401-E-24,Piratini,Primavera do Leste,MT,MACRO IV,REC 401,2024/25,Safra,10/26/2024,2/22/2025,-15.5343,-54.6106,630,Tamila Ribeiro,GUEPARDO,BMX GUEPARDO IPRO,CHECK,Faixa,1,300,67,4,113
c7bf0a0d-f173-4491-a0ff-7b774c8ec680,83778ab5-e243-41d1-8e30-6752d6af539e,b1ffd7c6-5339-4aab-bfaf-8028537ec05f,0c9beb65-80fe-48f0-be6a-b02d24e91ed7,967f1c7d-13a5-48fb-ae7a-6871212afdb0,M5-501-D-24,Fazenda Veneza II,Caseara,TO,MACRO V,REC 501,2024/25,Safra,11/12/2024,3/11/2025,-93.16135,-49.9151,200,Pedro Lucas Ramos,NC25-41248-8,NC25-41248-8,LINHAGEM,Faixa,15,300,80,4,114
c7c96e66-5ae1-4019-b5ef-99d862600f6f,ff3477ef-e4a6-4b32-9330-fb746148b538,105c6043-6e5c-45b0-ae10-90e65673d334,d1989909-ceae-43f1-a8f5-bbd408ab2e20,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-A-24,Fazenda Cajueiro,Balsas,MA,MACRO V,REC 501,2024/25,Safra,11/15/2024,3/14/2025,-7.221256,-45.968977,350,Guilherme Leal,OLIMPO IPRO,BMX OLIMPO IPRO,CHECK,Faixa,11,300,79,4,81
c7df8ba7-1769-49d3-bbfa-ea4e7d25fa53,17880cbc-7ee3-4552-9b98-a541391b3504,bb6936ec-265a-40b3-99ee-5deb195814c1,e339a07a-37bb-4e51-bd5d-dece7d94a8e6,df4e05ad-5053-463d-a3c3-463d00849eb9,M4-405-B-24,Marina,Correntina,BA,MACRO IV,REC 405,2024/25,Safra,11/12/2024,3/11/2025,0,0,0,Rafael Ribeiro,NC25-41248-5,NC25-41248-5,LINHAGEM,Faixa,16,300,80,4,100
c7e95970-834f-44f9-b361-05f5d4a5472f,7d7c83b0-437c-49dd-8974-9cefbf075bbf,edfcf6fd-8701-4630-bf24-b34c36f539c3,b33c3624-6107-4c18-9a37-f85064b13c09,12351e76-eed4-41fb-bf16-99fb41d513a8,M4-401-B-24,Estreito Ponte de Pedra Veneza,Montividiu,GO,MACRO IV,REC 401,2024/25,Safra,10/30/2024,2/19/2025,-17.121477,-51.170811,800,Lucas Pereira,78KA42,78KA42 CE,STINE,Faixa,26,300,78,4,130
c828341a-dfee-432c-9c38-87330a596bfb,7170c336-a62f-448e-9ced-cafcebb8fe6a,122640d1-3536-425e-9238-ea1ff51a04e2,8489999e-b5f5-42d5-9898-8cb0def425f7,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-C-24,Fazenda Carandá II,Nova Mutum,MT,MACRO IV,REC 402,2024/25,Safra,10/21/2024,2/10/2025,-13.5204,-55.3329,500,Lara Martins,NC25-61547-2,NC25-61547-2,LINHAGEM,Faixa,39,300,82,4,130
c85f450a-f254-4579-88c2-2b18e8588d22,19c16505-a5f7-4186-8e05-321fd128b020,3691b150-559e-450e-92bc-d7d98cd07d13,06808f13-42e9-45c2-9488-6e1b773718a6,2fef9e92-3c2b-45a5-8f3f-2eb28550da94,M1-102-E-24,FAZENDA 3 GERAÇÕES,Dois Vizinhos,PR,MACRO I,REC 102,2024/25,Safra,10/16/2024,2/24/2025,-25.74063,-53.130417,645,RAQUEL BARTOLOMEU,SC25-F-448-6,SC25-F-448-6,LINHAGEM,Faixa,16,250,59,4,91
c88b57af-ac78-4967-9b5f-f6cfbd8d2c59,ffc66935-b507-4d0e-992a-3675aea567c5,4f783fd7-e59b-4f15-8e29-fb50af8b0f48,d9b6c3c4-70f8-44d5-8824-1029ff5b0c55,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-H-24,Lajeada ,Campos de Júlio,MT,MACRO IV,REC 402,2024/25,Safra,10/9/2024,2/13/2025,-14.0275,-59.190277,660,Milena Goulart,NC25-57837-6,NC25-57837-6,LINHAGEM,Faixa,15,300,76,4,112
c8e43a4f-1228-4eb0-8abf-313877e9f601,fc79edcc-dd11-4635-b4d7-417a9a180920,97e715ce-d1f1-488b-9e1f-56e6c5d72014,273ef1df-bacf-47a2-8337-6c7795a89bec,12351e76-eed4-41fb-bf16-99fb41d513a8,M3-301-D-24,São Tomaz Douradinho_RV,Rio Verde,GO,MACRO III,REC 301,2024/25,Safra,10/31/2024,2/21/2025,-17.926627,-50.420948,600,Lucas Pereira,GUEPARDO,BMX GUEPARDO IPRO,CHECK,Faixa,4,300,67,4,150
c8e6a9da-9cc0-4da6-a1fe-5fda3e96c199,ff3477ef-e4a6-4b32-9330-fb746148b538,4d54249f-2598-4974-ba0b-b0da179b7867,d1989909-ceae-43f1-a8f5-bbd408ab2e20,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-A-24,Fazenda Cajueiro,Balsas,MA,MACRO V,REC 501,2024/25,Safra,11/15/2024,3/14/2025,-7.221256,-45.968977,350,Guilherme Leal,DM 82I78 IPRO,DM 82I78 IPRO,CHECK,Faixa,25,300,82,4,85
c90a97b6-1faa-4724-b3cf-8278216ab0c4,fc79edcc-dd11-4635-b4d7-417a9a180920,edfcf6fd-8701-4630-bf24-b34c36f539c3,273ef1df-bacf-47a2-8337-6c7795a89bec,12351e76-eed4-41fb-bf16-99fb41d513a8,M3-301-D-24,São Tomaz Douradinho_RV,Rio Verde,GO,MACRO III,REC 301,2024/25,Safra,10/31/2024,2/21/2025,-17.926627,-50.420948,600,Lucas Pereira,78KA42,78KA42 CE,STINE,Faixa,26,300,78,4,150
c91f34a8-d45e-4698-be45-a34933d656a7,7170c336-a62f-448e-9ced-cafcebb8fe6a,9367cdef-ae52-457a-8fb6-ef316ecaae7e,8489999e-b5f5-42d5-9898-8cb0def425f7,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-C-24,Fazenda Carandá II,Nova Mutum,MT,MACRO IV,REC 402,2024/25,Safra,10/21/2024,2/10/2025,-13.5204,-55.3329,500,Lara Martins,SPARTA I2X,BMX SPARTA I2X,CHECK,Faixa,34,300,80,4,125
c95710dd-d235-4a48-a48e-f1f332f390f6,a7a497c5-ada5-4c02-81a1-630c8cb91199,58f6890c-c3ec-47a4-bf58-cc9e7e414788,f1f1c288-1c85-40a5-9a1f-45be98e6477b,83e6b5e4-067e-48da-afd6-9fc9fd326829,M1-102-F-24,Possa,Coxilha,RS,MACRO I,REC 102,2024/25,Safra,11/22/2024,,0,0,0,ANDRE LUIS DOS SANTOS RITTER,SC25-4623-2,SC25-4623-2,LINHAGEM,Faixa,29,250,63,4,81
c95af793-ceb3-43d6-8787-a92524979f22,6b9c3087-3c27-4802-b46a-5b9c64acff35,fe0cf3d9-7e60-4f37-9e5e-0c8b4f336d13,c49350e4-813d-4d50-993b-c20b88420beb,df4e05ad-5053-463d-a3c3-463d00849eb9,M3-304-B-24,Agrícola Gransafra,Luziânia,GO,MACRO III,REC 304,2024/25,Safra,11/9/2024,3/7/2025,-16.462851,-47.955813,960,Rafael Ribeiro,NC25-46045-2,NC25-46045-2,LINHAGEM,Faixa,9,300,72,4,115
c976d0e8-fa7e-4ab4-a053-1df9880685a9,c3ae5cbb-559c-4395-888b-f692d9f5851d,52b3ce8d-561b-4374-ab6c-f0ecbbe9f67d,9e09bbd0-f32d-45e9-b38a-8f5f8b90283f,df4e05ad-5053-463d-a3c3-463d00849eb9,M3-304-A-24,AgroROSSO 1,São Miguel do Passa Quatro,GO,MACRO III,REC 304,2024/25,Safra,11/8/2024,3/6/2025,-16.836499,-48.446628,1010,Rafael Ribeiro,NC25-49859-7,NC25-49859-7,LINHAGEM,Faixa,5,300,70,4,140
c99e1c05-b16f-46ff-bc65-1a9021eda468,83778ab5-e243-41d1-8e30-6752d6af539e,ab73b90f-09a6-4631-ad4b-16b31bb5496e,0c9beb65-80fe-48f0-be6a-b02d24e91ed7,967f1c7d-13a5-48fb-ae7a-6871212afdb0,M5-501-D-24,Fazenda Veneza II,Caseara,TO,MACRO V,REC 501,2024/25,Safra,11/12/2024,3/11/2025,-93.16135,-49.9151,200,Pedro Lucas Ramos,NC25-44371-1,NC25-44371-1,LINHAGEM,Faixa,8,300,79,4,131
c9a1bcbe-45f9-463c-8e0b-99571a77a604,9060e437-1025-4bda-8014-00466498ea7f,75367c28-2ebb-4185-9cca-0ab0e0964444,d6ee8b49-931a-4c4b-9f4a-1c45cacbabc4,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-I-24,Rodeio ,Sapezal,MT,MACRO IV,REC 402,2024/25,Safra,10/7/2024,2/14/2025,-13.665555,-58.707777,450,Milena Goulart,TORMENTA CE,BMX TORMENTA CE,CHECK,Faixa,17,300,76,4,99
c9c2b89c-beff-4809-b4be-bfef8c14e4af,cef40eb7-530a-4952-b16d-79fb93e9e75f,b8812394-8111-407d-aebe-a34fd2ba6f59,99a40bd5-b361-4b2b-93e7-1e3564984990,83e6b5e4-067e-48da-afd6-9fc9fd326829,M1-102-C-24,Costa Beber,Santo Augusto,RS,MACRO I,REC 102,2024/25,Safra,11/20/2024,4/14/2025,0,0,0,ANDRE LUIS DOS SANTOS RITTER,SC24-210173-05,SC24-210173-05,LINHAGEM,Faixa,18,250,59,4,95
c9e5974c-5c0a-4a0e-981e-cc85f5f6659e,fb30615d-d664-49ce-a485-c066504320ce,98895d96-74be-4f80-bb69-28f0550eb018,e8a1b2d2-5acb-4c8b-946e-9fff64bf02fd,12351e76-eed4-41fb-bf16-99fb41d513a8,M3-301-A-24,Ariranha,Jataí,GO,MACRO III,REC 301,2024/25,Safra,10/27/2024,2/18/2025,-17.942772,-51.894151,840,Lucas Pereira,NC25-51441-3,68KA49 CE,DP2,Faixa,6,300,69,4,130
c9e8b0a4-d0cf-47b7-854c-bd9ef94220c6,3e1c0fb7-9d42-4134-ba92-78f2bf45d31d,42d0892c-c96c-4fb3-ad3d-70c2060be702,c3138c6d-17bc-4363-ba33-07b620421254,12351e76-eed4-41fb-bf16-99fb41d513a8,M3-302-A-24,Corrego do cédro_SHG,Santa Helena de Goiás,GO,MACRO III,REC 302,2024/25,Safra,10/31/2024,2/25/2025,-17.847696,-50.720696,500,Lucas Pereira,NC25-57837-7,NC25-57837-7,LINHAGEM,Faixa,16,300,74,4,150
ca19e494-19f5-41b6-bd35-16f2cf4147ed,37178bfc-5d77-4b64-b5c3-1d737eda19a1,8fa3c28f-64ef-4851-85ea-4cd46e78c9c9,cb98811e-0700-4187-83f9-09f6e3219375,35b90f23-8b54-40ef-ba56-fefd341a9878,M4-402-K-24,fazenda Bom Jesus,Ipiranga do Norte,MT,MACRO IV,REC 402,2024/25,Safra,10/13/2024,2/6/2025,-11.832869,-56.129577,380,Luiz Penna,NC25-51243-2,NC25-51243-2,LINHAGEM,Faixa,24,300,79,4,105
ca49a49d-b369-445d-a952-271c9777c889,37178bfc-5d77-4b64-b5c3-1d737eda19a1,1ad1c9b0-8ec2-45aa-9aca-2daa16335199,cb98811e-0700-4187-83f9-09f6e3219375,35b90f23-8b54-40ef-ba56-fefd341a9878,M4-402-K-24,fazenda Bom Jesus,Ipiranga do Norte,MT,MACRO IV,REC 402,2024/25,Safra,10/13/2024,2/6/2025,-11.832869,-56.129577,380,Luiz Penna,NC25-51441-3,68KA49 CE,DP2,Faixa,3,300,69,4,110
ca58a0fb-827d-4eb1-b1c8-3ca41d4d5ca8,ffc66935-b507-4d0e-992a-3675aea567c5,6687f0f5-0250-4366-8ae0-f2c84f964b1b,d9b6c3c4-70f8-44d5-8824-1029ff5b0c55,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-H-24,Lajeada ,Campos de Júlio,MT,MACRO IV,REC 402,2024/25,Safra,10/9/2024,2/13/2025,-14.0275,-59.190277,660,Milena Goulart,NC25-41248-5,NC25-41248-5,LINHAGEM,Faixa,32,300,80,4,130
ca5ec7dd-4f54-487a-9d8e-771f429bf766,ba23c99d-5a60-454a-b6cb-53cb22c6beff,32c82c26-9847-445e-9488-97a52698f971,73aa5e8b-f1a4-4489-a5d6-aa53c6b2a9a7,dc5ab980-65ce-4491-9a4b-341e27c4bec3,M4-403-A-24,Córrego Fundo,Água Boa,MT,MACRO IV,REC 403,2024/25,Safra,11/3/2024,3/7/2025,-13.6462318,-52.6649138,450,Maklane Duarte,DM 73I75 IPRO,DM 73I75 RSF IPRO,CHECK,Faixa,10,300,73,4,140
ca7d935f-93ba-472e-a5ae-5d9cc6346f11,19c16505-a5f7-4186-8e05-321fd128b020,6dd4ac78-0064-4ea2-9e93-70d45cecb4a4,06808f13-42e9-45c2-9488-6e1b773718a6,2fef9e92-3c2b-45a5-8f3f-2eb28550da94,M1-102-E-24,FAZENDA 3 GERAÇÕES,Dois Vizinhos,PR,MACRO I,REC 102,2024/25,Safra,10/16/2024,2/24/2025,-25.74063,-53.130417,645,RAQUEL BARTOLOMEU,SC25-2421-4,SC25-2421-4,LINHAGEM,Faixa,23,250,62,4,77
ca7e402b-a61e-407a-9650-ed87b28983a2,c64e4670-9133-45e5-ba6d-ea5ff23836ac,01a35e1c-570a-4fb2-8777-2371ade2eb3a,e3909023-2d56-4ae7-b894-d1eed27c1ded,83e6b5e4-067e-48da-afd6-9fc9fd326829,M1-102-A-24,Bela Vista,Coronel Barros,RS,MACRO I,REC 102,2024/25,Safra,11/17/2024,4/5/2025,0,0,0,ANDRE LUIS DOS SANTOS RITTER,SE25-8-037-6,SE25-8-037-6,LINHAGEM,Faixa,26,250,62,4,62
ca9c810f-e1b1-4a28-bb67-2dee8f20602f,fc79edcc-dd11-4635-b4d7-417a9a180920,a7bd9278-a40d-4fdf-9522-c71189ed20ba,273ef1df-bacf-47a2-8337-6c7795a89bec,12351e76-eed4-41fb-bf16-99fb41d513a8,M3-301-D-24,São Tomaz Douradinho_RV,Rio Verde,GO,MACRO III,REC 301,2024/25,Safra,10/31/2024,2/21/2025,-17.926627,-50.420948,600,Lucas Pereira,NC25-96785-1,71KA72 CE,DP2,Faixa,10,300,70,4,110
cab972eb-eda4-427b-9c2f-06225157dbb7,8af9c26c-cc0e-4ca4-9f64-1a58d84117cb,394e18d6-907e-4ec3-8812-1b0c9975a2d5,d9717f34-e404-480e-9576-a8bc704609b5,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-E-24,Fazenda Itaúba,Nova Ubiratã,MT,MACRO IV,REC 402,2024/25,Safra,10/20/2024,2/1/2025,-12.5943,-54.5731,424,Lara Martins,NC25-57375-2,NC25-57375-2,LINHAGEM,Faixa,42,300,83,4,112
caee2bb2-212f-45bd-9a3a-16db7047e589,909187fe-e212-4968-8e38-48edb4dd803d,45cbc31e-8185-4b9f-badc-84cb6d0fd079,a512ba74-dcc1-4745-8d13-f41d08e99d49,83e6b5e4-067e-48da-afd6-9fc9fd326829,M1-102-I-24,Xíru,Cruz Alta,RS,MACRO I,REC 102,2024/25,Safra,11/21/2024,,0,0,0,ANDRE LUIS DOS SANTOS RITTER,TITANIUM TF I2X,BMX TITANIUM TF I2X,CHECK,Faixa,7,250,56,4,94
caef72b5-176f-413e-8b87-cf04ac61d8bc,af04febc-a4bf-4e06-ba51-f2be7aa3193c,fbf8ab0e-1ff6-4cbb-ad18-a6156097c770,03c33e63-b9ed-4572-ba19-35f2084ce29e,589904d8-eb5c-48cc-a8e0-ad3398f7f373,M2-204-B-24,Maisa,Dourados,MS,MACRO II,REC 204,2024/25,Safra,10/24/2024,3/1/2025,0,0,0,Luis Tosin ,SE25-8-037-6,SE25-8-037-6,LINHAGEM,Faixa,15,260,62,4,54
cb16e84a-87fa-406b-b6ef-6af94d9b8dae,ffc66935-b507-4d0e-992a-3675aea567c5,a27311f7-ba28-4747-a0e9-e5b0de379355,d9b6c3c4-70f8-44d5-8824-1029ff5b0c55,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-H-24,Lajeada ,Campos de Júlio,MT,MACRO IV,REC 402,2024/25,Safra,10/9/2024,2/13/2025,-14.0275,-59.190277,660,Milena Goulart,NC25-46045-2,NC25-46045-2,LINHAGEM,Faixa,8,300,72,4,126
cb572bd8-4050-4562-b83a-92fb16c333c0,9dc6d0c6-c344-4d87-960b-0845e61f1e9d,a21fdd3a-9bc2-4dd5-bb50-335e9ff03311,07e0b725-7fd4-4193-9c6b-8087e401ac57,df4e05ad-5053-463d-a3c3-463d00849eb9,M4-405-A-24,Mamona,Correntina,BA,MACRO IV,REC 405,2024/25,Safra,11/12/2024,3/11/2025,0,0,0,Rafael Ribeiro,NC25-44371-1,NC25-44371-1,LINHAGEM,Faixa,8,300,79,4,97
cb7fba4c-9016-49a7-9d94-c3109bf8cc05,9060e437-1025-4bda-8014-00466498ea7f,a898a402-518b-4d03-b8e2-97d3b37f7b63,d6ee8b49-931a-4c4b-9f4a-1c45cacbabc4,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-I-24,Rodeio ,Sapezal,MT,MACRO IV,REC 402,2024/25,Safra,10/7/2024,2/14/2025,-13.665555,-58.707777,450,Milena Goulart,NC25-585-5,NC25-585-5,LINHAGEM,Faixa,14,300,75,4,0
cbe896d8-0f8b-440a-bd39-88d076adae44,c64e4670-9133-45e5-ba6d-ea5ff23836ac,fb0f06c3-844a-4707-8b1a-40088d5a315f,e3909023-2d56-4ae7-b894-d1eed27c1ded,83e6b5e4-067e-48da-afd6-9fc9fd326829,M1-102-A-24,Bela Vista,Coronel Barros,RS,MACRO I,REC 102,2024/25,Safra,11/17/2024,4/5/2025,0,0,0,ANDRE LUIS DOS SANTOS RITTER,70KA30,70KA30 CE,STINE,Faixa,35,250,76,4,61
cc27c240-957b-48b0-b037-50bf98b90b39,37178bfc-5d77-4b64-b5c3-1d737eda19a1,e3cdfb75-6497-418d-8af9-2c45b7985e29,cb98811e-0700-4187-83f9-09f6e3219375,35b90f23-8b54-40ef-ba56-fefd341a9878,M4-402-K-24,fazenda Bom Jesus,Ipiranga do Norte,MT,MACRO IV,REC 402,2024/25,Safra,10/13/2024,2/6/2025,-11.832869,-56.129577,380,Luiz Penna,77EA40,77EA40 E,STINE,Faixa,21,300,77,4,99
cc2d967f-51d4-443e-a39a-adf7b0d1846b,bd942fa3-2fd6-4f2f-9153-0cf3564c9e51,8522f61b-b9f9-4be5-bf0a-d5774e997513,669a5d5d-a060-4db6-a739-8cc593173ef9,2fef9e92-3c2b-45a5-8f3f-2eb28550da94,M2-201-D-24,SÍTIO SÃO JOSÉ,Astorga,PR,MACRO II,REC 201,2024/25,Safra,11/9/2024,3/18/2025,-23.281916,-51.747794,700,RAQUEL BARTOLOMEU,F�RIA CE,BMX FÚRIA CE,CHECK,Faixa,26,250,65,4,43
cc324081-e26c-4daf-9d27-2fc7e8bf0de0,0c0782be-c471-4d35-9390-90d194dc5650,fd41b222-4e41-4564-8f82-64c29bf60a8d,b0787698-f536-40f0-9342-ec7b1c14e62d,2fef9e92-3c2b-45a5-8f3f-2eb28550da94,M2-201-E-24,VALIDAR AGRO,Cascavel,PR,MACRO II,REC 201,2024/25,Safra,9/29/2024,2/7/2025,-24.981677,-53.349748,780,RAQUEL BARTOLOMEU,SC25-50-06-6,SC25-50-06-6,LINHAGEM,Faixa,4,250,55,4,70
cc84a6e4-a53b-4d22-a431-332999a5559b,3e1c0fb7-9d42-4134-ba92-78f2bf45d31d,00186a19-8219-4c8f-8bf9-6018e022a146,c3138c6d-17bc-4363-ba33-07b620421254,12351e76-eed4-41fb-bf16-99fb41d513a8,M3-302-A-24,Corrego do cédro_SHG,Santa Helena de Goiás,GO,MACRO III,REC 302,2024/25,Safra,10/31/2024,2/25/2025,-17.847696,-50.720696,500,Lucas Pereira,DM78IX80,DM 78IX80 RSF I2X,CHECK,Faixa,38,300,80,4,140
cc917886-4735-4c11-bb27-0b440aecce15,19b6edb3-0c9d-493c-9879-afc7d6009b92,ab1fa9a6-9514-4b68-b7e2-5a7ecb711985,65b84748-8a2c-4056-9ae7-d98022f8beb1,12351e76-eed4-41fb-bf16-99fb41d513a8,M3-301-C-24,Invernadinha Lugar Indaiá,Mineiros,GO,MACRO III,REC 301,2024/25,Safra,10/22/2024,2/17/2025,-17.121477,-51.170811,900,Lucas Pereira,SC25-4623-2,SC25-4623-2,LINHAGEM,Faixa,1,300,63,4,130
cc918fe7-cc38-43be-b95a-7e7d5d44f0e0,c3ae5cbb-559c-4395-888b-f692d9f5851d,a1c439ff-aa94-4137-9cf1-dd318aad4bc1,9e09bbd0-f32d-45e9-b38a-8f5f8b90283f,df4e05ad-5053-463d-a3c3-463d00849eb9,M3-304-A-24,AgroROSSO 1,São Miguel do Passa Quatro,GO,MACRO III,REC 304,2024/25,Safra,11/8/2024,3/6/2025,-16.836499,-48.446628,1010,Rafael Ribeiro,NC25-51943-4,NC25-51943-4,LINHAGEM,Faixa,2,300,69,4,130
cc9a00fe-149a-4a17-900e-2d64e0cfb2fc,b45c8a3d-154c-4642-83bf-9a6c164234a3,6205417a-95a9-4572-9e03-e39101436de2,7ad26bed-aa41-4b96-82c9-98dd5df4d60d,b3c863ab-5a70-433e-8f85-d3b2b695e14b,M3-301-B-24,Fortuna,Costa Rica,MS,MACRO III,REC 301,2024/25,Safra,11/2/2024,2/28/2025,-18.4089,-52.9393,860,Luiz Neves,NC25-41248-8,NC25-41248-8,LINHAGEM,Faixa,34,300,80,4,140
ccd7c28a-d6dc-4405-b846-6a1baf62af56,17880cbc-7ee3-4552-9b98-a541391b3504,92ec3847-5df6-42c8-b9d4-59423f40818d,e339a07a-37bb-4e51-bd5d-dece7d94a8e6,df4e05ad-5053-463d-a3c3-463d00849eb9,M4-405-B-24,Marina,Correntina,BA,MACRO IV,REC 405,2024/25,Safra,11/12/2024,3/11/2025,0,0,0,Rafael Ribeiro,NC25-41248-8,NC25-41248-8,LINHAGEM,Faixa,15,300,80,4,120
ccde7cdd-51ef-4b3a-af69-872f4d09ec15,b45c8a3d-154c-4642-83bf-9a6c164234a3,d75a72f6-fa28-423e-936c-5f46bb6796fa,7ad26bed-aa41-4b96-82c9-98dd5df4d60d,b3c863ab-5a70-433e-8f85-d3b2b695e14b,M3-301-B-24,Fortuna,Costa Rica,MS,MACRO III,REC 301,2024/25,Safra,11/2/2024,2/28/2025,-18.4089,-52.9393,860,Luiz Neves,SUPERA I2X,BMX SUPERA I2X,CHECK,Faixa,18,300,73,4,140
cd14b02d-a3f2-4d5c-ac3c-5b2712c20c4c,9060e437-1025-4bda-8014-00466498ea7f,a4919a6a-c41e-4a6d-976b-c6091f216ee5,d6ee8b49-931a-4c4b-9f4a-1c45cacbabc4,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-I-24,Rodeio ,Sapezal,MT,MACRO IV,REC 402,2024/25,Safra,10/7/2024,2/14/2025,-13.665555,-58.707777,450,Milena Goulart,NC25-2384-7,NC25-2384-7,LINHAGEM,Faixa,20,300,77,4,120
cd2330df-d3a7-4daa-a066-e127391b0ed2,ba23c99d-5a60-454a-b6cb-53cb22c6beff,f0eb7ada-45b5-4799-aba7-c37a9131166b,73aa5e8b-f1a4-4489-a5d6-aa53c6b2a9a7,dc5ab980-65ce-4491-9a4b-341e27c4bec3,M4-403-A-24,Córrego Fundo,Água Boa,MT,MACRO IV,REC 403,2024/25,Safra,11/3/2024,3/7/2025,-13.6462318,-52.6649138,450,Maklane Duarte,NC25-61547-2,NC25-61547-2,LINHAGEM,Faixa,39,300,82,4,150
cd386d49-b520-47a5-8e0d-87ba10213871,36b3844d-d11d-4432-ae66-d00614f08f6a,45959464-b827-4f53-b8cf-96fad30de012,72f0c8c0-97f7-4dc2-ada1-e4160602a0f7,7e3a92bf-2ddd-4c2a-a9a1-7ee7b42924db,M3-303-B-24,GM SEEDS,Tupaciguara,MG,MACRO III,REC 303,2024/25,Safra,10/30/2024,3/2/2025,-18.53419,-48.73291,889,Fúlvio Gibello,76KA72,76KA72 CE,STINE,Faixa,25,300,76,4,150
cd546ff2-7892-414b-8c41-f8c30ddb358a,fcc24962-e841-44d4-bd51-3dbddbd8aa63,39e64ddc-0526-431f-a0b0-be5e49b0e8f4,7001996a-2024-4068-bad3-bb65e80b77d3,7e3a92bf-2ddd-4c2a-a9a1-7ee7b42924db,M3-303-C-24,Nossa Senhora Aparecida,Araguari,MG,MACRO III,REC 303,2024/25,Safra,10/23/2024,3/1/2025,-18.7335,-47.98095,950,Fúlvio Gibello,ST 711 I2X,ST 711 I2X,CHECK,Faixa,14,300,71,4,160
cd84cb7d-02de-442f-abe2-8e123929f9bf,ba23c99d-5a60-454a-b6cb-53cb22c6beff,c58523c5-5232-4c09-aed9-3ec1d5b35555,73aa5e8b-f1a4-4489-a5d6-aa53c6b2a9a7,dc5ab980-65ce-4491-9a4b-341e27c4bec3,M4-403-A-24,Córrego Fundo,Água Boa,MT,MACRO IV,REC 403,2024/25,Safra,11/3/2024,3/7/2025,-13.6462318,-52.6649138,450,Maklane Duarte,NC25-2384-7,NC25-2384-7,LINHAGEM,Faixa,20,300,77,4,150
